Timestamp,BidPrice0,BidPrice1,BidPrice2,BidPrice3,BidPrice4,AskPrice0,AskPrice1,AskPrice2,AskPrice3,AskPrice4
1683498612366116797,0,0,0,0,0,0,0,0,0,0
1683505812321264841,322,303,300,0,0,327.5,336,345,348,350
1683505817351211533,322,320.5,316.5,303,300,327.5,336,345,347,348
1683505822362888817,320.5,316.5,313.5,303,300,327.5,336,338,338.5,345
1683505827386565168,320.5,320,316.5,313.5,303,327.5,335,336,338,338.5
1683505832381644974,320.5,320,318.5,316.5,313.5,327.5,335,336,338,338.5
1683505837397437626,322,320.5,320,318.5,318,327.5,334,335,336,337
1683505842414979943,322,320.5,320,318.5,318,327.5,334,335,336,337
1683505847430628826,323.5,323,322,320.5,320,327.5,334,335,336,337
1683505852446137687,323.5,323,322,320.5,320,327.5,334,335,336,337
1683505857463842151,323.5,323,322,320.5,320,327.5,334,335,336,337
1683505862469198493,323.5,323,322,320.5,320,327.5,334,335,336,337
1683505867488872776,327,323.5,323,322,320.5,327.5,334,335,336,337
1683505872506639028,327,323.5,323,322,321.5,327.5,328,334,334.5,335
1683505877514019412,327,324,323.5,323,322,327.5,328,332.5,333,334
1683505882535942268,327,324,323.5,323,322,327.5,328,330,332.5,333
1683505887551332371,327,326,324,323.5,323,327.5,328,330,332.5,333
1683505907615826645,327,326,324,323.5,323,327.5,328,330,332.5,333
1683505912631355932,327,326,324,323.5,323,327.5,328,330,332.5,333
1683505917642822001,327,326,324,323.5,323,327.5,328,330,332,332.5
1683505922650303561,327,326,324,323.5,323,328,330,332,332.5,333
1683505927676179615,327.5,327,326,324,323.5,328,330,332,332.5,333
1683505942718804415,327.5,327,326,324,323.5,330,332,332.5,333,334
1683505957775740008,328,327.5,327,326,324,330,332,332.5,333,334
1683505977852667208,330,328,327.5,327,326,332.5,333,334,334.5,335
1683506002922454178,330,328,327.5,327,326,332,332.5,333,334,334.5
1683506058094110735,330,328.5,328,327.5,327,332,332.5,333,334,334.5
1683506083176111543,330,328.5,328,327.5,327,332,332.5,333,334,334.5
1683506098218757740,330,328.5,328,327.5,327,332,332.5,333,334,334.5
1683506123311400602,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506133328061389,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506203567100832,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506208588800379,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506213594272831,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506228643141717,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506243681704480,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506273795705019,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506278821649343,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506293858259737,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506328961289416,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506344018265332,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506369079944033,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506374093455126,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506399779920639,330,328.5,328,327.5,327,330.5,332,332.5,333,334
1683506424855831381,328.5,328,327.5,327,326.5,330,330.5,332,332.5,333
1683506429871553972,328.5,328,327.5,327,326.5,330,330.5,332,332.5,333
1683506465005374915,328.5,328,327.5,327,326.5,330,330.5,332,332.5,333
1683506470016846689,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506475024294911,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506495098920070,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506515147070634,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506530200036032,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506535217706000,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506610466125015,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506655612623198,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506660630412814,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506700761310373,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506755931983281,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506765975511367,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506776010733658,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506796073476819,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506806102486505,329,328.5,328,327.5,327,330,330.5,332,332.5,333
1683506826162979789,328.5,328,327.5,327,326.5,330,330.5,332,332.5,333
1683506836192001946,328.5,328,327.5,327,326.5,330,330.5,332,332.5,333
1683506881332368513,328.5,328,327.5,327,326.5,330,330.5,332,332.5,333
1683506886354205231,328.5,328,327.5,327,326.5,330,330.5,332,332.5,333
1683506891377909115,328,327.5,327,326.5,326,329,330,330.5,332,332.5
1683506906422686715,328,327.5,327,326.5,326,329,330,330.5,332,332.5
1683506916455991013,328,327.5,327,326.5,326,329,330,330.5,332,332.5
1683506931498635187,328,327.5,327,326.5,326,329,330,330.5,332,332.5
1683506946557767671,328,327.5,327,326.5,326,329,330,330.5,332,332.5
1683506992282904484,328,327.5,327,326.5,326,329,330,330.5,332,332.5
1683507002726051463,328,327.5,327,326.5,326,329,330,330.5,332,332.5
1683507012757268468,328,327.5,327,326.5,326,329,330,330.5,332,332.5
1683507022802745195,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507057906813967,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507062926779966,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507067925819521,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507072957774529,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507103049114056,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507118087844956,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507148195722635,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507158218882822,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507173265709982,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507208376996247,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
1683507253513123969,328.5,328,327.5,327,326.5,329,330,330.5,332,332.5
