Timestamp,BidPrice0,BidPrice1,BidPrice2,BidPrice3,BidPrice4,AskPrice0,AskPrice1,AskPrice2,AskPrice3,AskPrice4
1684276206086414126,0,0,0,0,0,0,0,0,0,0
1684283426123336157,308,306,304.5,301,300,314.5,315,319.5,320,321
1684283431123557180,309.5,308,306,304.5,301.5,314.5,315,319.5,320,321
1684283436155544390,310,309.5,308,306,304.5,314.5,315,319.5,320,321
1684283441167104182,310,309.5,308.5,308,307,314.5,315,319.5,320,321
1684283446184740645,310,309.5,308.5,308,307,314.5,315,319.5,320,321
1684283451201386165,310,309.5,308.5,308,307,314.5,315,319.5,320,320.5
1684283461228530923,310,309.5,308.5,308,307,314.5,315,319.5,320,320.5
1684283466237967354,310,309.5,308.5,308,307,314.5,315,319.5,320,320.5
1684283471267927463,310.5,310,309.5,308.5,308,314.5,315,318,319.5,320
1684283476279431024,314,313,310.5,310,309.5,314.5,315,318,319.5,320
1684283481301196354,314,313,311,310.5,310,314.5,315,317.5,318,319.5
1684283486314707744,314,313,311,310.5,310,314.5,315,317.5,318,319
1684283491324179528,314,313,312,311,310.5,314.5,315,317.5,318,319
1684283496335767515,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283506383323306,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283511398895231,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283536472751971,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283541486429915,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283566564332168,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283571580033568,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283576601644433,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283591644416541,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283596666152828,314,313,312,311,310.5,314.5,315,317.5,318,318.5
1684283606699425980,314.5,314,313,312,311,315,317.5,318,318.5,319
1684283681945805706,314.5,314,313,312,311,315,317.5,318,318.5,319
