Timestamp,BidPrice0,BidPrice1,BidPrice2,BidPrice3,BidPrice4,AskPrice0,AskPrice1,AskPrice2,AskPrice3,AskPrice4
1682980212151068390,0,0,0,0,0,0,0,0,0,0
1682987412172234967,315.5,300,0,0,0,317,320,325.5,330,332
1682987417169669333,315.5,310.5,308,303,302.5,317,320,325.5,326,330
1682987427213021490,315.5,310.5,308,303,302.5,317,320,325,325.5,326
1682987432220894796,315.5,312,310.5,309,308,317,320,325,325.5,326
1682987437250424652,315.5,312,310.5,309,308,317,320,324,325,325.5
1682987442253783874,315.5,312,310.5,309,308,317,320,324,325,325.5
1682987447275557690,315.5,312,310.5,309,308,317,320,324,325,325.5
1682987452295127358,315.5,312,310.5,310,309,317,320,324,325,325.5
1682987467344017481,315.5,312.5,312,310.5,310,317,320,324,325,325.5
1682987472355645291,315.5,312.5,312,311,310.5,317,319.5,320,324,324.5
1682987477379439835,315.5,312.5,312,311,310.5,317,319.5,320,324,324.5
1682987487408479247,315.5,312.5,312,311,310.5,317,319.5,320,324,324.5
1682987492426140267,315.5,313,312.5,312,311,317,319.5,320,324,324.5
1682987497441653395,315.5,313,312.5,312,311,317,319.5,320,324,324.5
1682987502447090707,315.5,313,312.5,312,311,317,319.5,320,324,324.5
1682987507465023309,315.5,313,312.5,312,311,317,319.5,320,324,324.5
1682987512486436546,315.5,313,312.5,312,311,317,319,319.5,320,324
1682987517504064638,315.5,313,312.5,312,311,317,319,319.5,320,324
1682987547603750341,317,315.5,313,312.5,312,319,319.5,320,321.5,324
1682987562630002591,315.5,313,312.5,312,311,317,319,319.5,320,321.5
1682987567660157668,315.5,313,312.5,312,311,317,319,319.5,320,321.5
1682987577683094107,315.5,313,312.5,312,311,317,319,319.5,320,321.5
1682987582690583151,317,315.5,313,312.5,312,319,319.5,320,321.5,324
1682987597751596718,317,315.5,313,312.5,312,319,319.5,320,321,321.5
1682987612788183360,317,315.5,313,312.5,312,319,319.5,320,321,321.5
1682987627847306910,317,315.5,313,312.5,312,319,319.5,320,321,321.5
1682987698850161602,317,315.5,313,312.5,312,319.5,320,321,321.5,322
1682987708893674295,318,317,315.5,313,312.5,319.5,320,321,321.5,322
1682987774089698687,319,318,317,315.5,313,319.5,320,321,321.5,322
1682987809217025828,319,318,317,315.5,313,319.5,320,321,321.5,322
1682987819233957925,319,318,317,315.5,313,319.5,320,321,321.5,322
1682987824247612866,319,318,317,315.5,313,319.5,320,321,321.5,322
1682987839296468660,319,318,317,315.5,313,319.5,320,321,321.5,322
1682987844312150950,319,318,317,315.5,313,319.5,320,321,321.5,322
1682987854351526283,319,318,317,315.5,313,319.5,320,321,321.5,322
1682987879433595497,318,317,315.5,313,312.5,319,319.5,320,321,321.5
1682987899498049670,318,317,315.5,313,312.5,319,319.5,320,321,321.5
1682987984771580458,315.5,313,312.5,312,311,317,319,319.5,320,321
1682987989795476146,318,317,315.5,313,312.5,319,319.5,320,321,321.5
1682987994819035744,318,317,315.5,313,312.5,319,319.5,320,321,321.5
1682987999824498026,318,317,315.5,313,312.5,319,319.5,320,321,321.5
1682988065037743220,318,317,315.5,313,312.5,319,319.5,320,321,321.5
1682988075060583902,318,317,315.5,313,312.5,319.5,320,321,321.5,322
1682988100144864420,319,318,317,315.5,313,319.5,320,321,321.5,322
1682988130240538194,319,318,317,315.5,313,319.5,320,321,321.5,322
1682988140275855386,318,317,315.5,313,312.5,319.5,320,321,321.5,322
1682988170365442600,318,317,315.5,313,312.5,319.5,320,321,321.5,322
1682988180400538375,318,317,315.5,313,312.5,319.5,320,321,321.5,322
1682988195449544668,318,317,315.5,313.5,313,319.5,320,321,321.5,322
1682988225532849645,319,318,317,315.5,313.5,319.5,320,321,321.5,322
1682988265668130929,319,318,317,315.5,313.5,319.5,320,321,321.5,322
1682988270894493597,319,318,317,315.5,315,319.5,320,321,321.5,322
1682988276098596824,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988281319028347,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988296771256765,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988301786758389,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988326862908751,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988366983628345,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988377025055932,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988427185196229,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988437210271688,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988442221810016,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988457278880365,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988467295710029,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988497397586922,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988502419332972,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988532515069570,319,318,317,316.5,316,319.5,320,321,321.5,322
1682988537518435465,319,318,317.5,317,316.5,319.5,320,321,321.5,322
1682988592694029136,319,318,317.5,317,316.5,319.5,320,321,321.5,322
1682988622797961357,319,318,317.5,317,316.5,319.5,320,321,321.5,322
1682988627813690403,319,318.5,318,317.5,317,319.5,320,321,321.5,322
1682988682985274188,319,318.5,318,317.5,317,319.5,320,321,321.5,322
1682988708069457060,319,318.5,318,317.5,317,319.5,320,321,321.5,322
1682988713087129163,319,318.5,318,317.5,317,319.5,320,321,321.5,322
1682988718090304960,319,318.5,318,317.5,317,319.5,320,321,321.5,322
