Timestamp,BidPrice0,BidPrice1,BidPrice2,BidPrice3,BidPrice4,AskPrice0,AskPrice1,AskPrice2,AskPrice3,AskPrice4
1684189806054622022,0,0,0,0,0,0,0,0,0,0
1684197026149957828,317,314,312.5,311,310.5,319,325.5,326,328,329
1684197031182061614,317,315,314,313,312.5,319,325,325.5,326,328
1684197036197576812,317,316,315,314,313,319,324,325,325.5,326
1684197041194761030,317,316,315.5,315,314,319,324,325,325.5,326
1684197066268838340,317,316,315.5,315,314,319,324,324.5,325,325.5
1684197071296652602,316,315.5,315,314,313,319,321,322,324,324.5
1684197076314271811,316,315.5,315,314,313,319,321,322,324,324.5
1684197096377849641,316,315.5,315,314,313,319,321,322,324,324.5
1684197101393344721,316,315.5,315,314,313,319,320.5,321,322,324
1684197126467343503,316,315.5,315,314,313,319,320.5,321,322,324
1684197141520232799,316,315.5,315,314,313,320.5,321,322,324,324.5
1684197196683921411,321.5,317,316,315.5,315,322,324,324.5,325,325.5
1684197211732827256,321.5,317,316,315.5,315,322,324,324.5,325,325.5
1684197216762506761,321.5,317,315.5,315,314,322,324,324.5,325,325.5
1684197241830372196,321.5,317,315.5,315,314,322,324,324.5,325,325.5
1684197261888646858,321.5,318,317,315.5,315,322,324,324.5,325,325.5
1684197412381472232,321.5,318,317,315.5,315,324,324.5,325,325.5,326
1684197417401173099,321.5,318,317,315.5,315,324.5,325,325.5,326,326.5
1684197422414674486,321.5,318,317,315.5,315,324.5,325,325.5,326,326.5
1684197427426158744,324,321.5,318,317,315.5,324.5,325,325.5,326,326.5
1684197467549011363,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197477588361991,324,321.5,320,319,318,324.5,325,325.5,326,326.5
1684197482597898863,324,321.5,320,319,318,324.5,325,325.5,326,326.5
1684197492645506446,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197512711997916,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197577923102138,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197587937935380,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197608813449181,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197629080673380,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197634086077261,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197679232621359,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197684248274438,324.5,324,321.5,319,318,325,325.5,326,326.5,327
1684197699301222834,324,321.5,319,318,317,324.5,325,325.5,326,326.5
1684197704286128280,321.5,319,318,317,316.5,324.5,325,325.5,326,326.5
1684197709328443060,321.5,319,318,317.5,317,324.5,325,325.5,326,326.5
1684197724358844492,321.5,320,319,318,317.5,324.5,325,325.5,326,326.5
1684197739424041090,321.5,320,319,318,317.5,324.5,325,325.5,326,326.5
1684197764510240623,321.5,320,319,318,317.5,324.5,325,325.5,326,326.5
1684197774541436590,321.5,320,319,318,317.5,324.5,325,325.5,326,326.5
