Timestamp,BidPrice0,BidPrice1,BidPrice2,BidPrice3,BidPrice4,AskPrice0,AskPrice1,AskPrice2,AskPrice3,AskPrice4
1685052900842746637,0,0,0,0,0,0,0,0,0,0
1685061020563716494,117,0,0,0,0,0,0,0,0,0
1685061101403764622,117,0,0,0,0,119,0,0,0,0
1685061111450461880,117,0,0,0,0,119,0,0,0,0
1685061121479671862,117,0,0,0,0,119,120,0,0,0
1685061126492167682,117,0,0,0,0,119,120,0,0,0
1685061131521154207,117,0,0,0,0,119,120,121,0,0
1685061292034812555,117,0,0,0,0,119,120,121,125.9,0
1685061297055881741,117,0,0,0,0,119,120,121,125.9,127.9
1685061462580829257,117,0,0,0,0,119,120,121,125.9,127.9
1685061799454859801,117,0,0,0,0,119,120,121,125.9,127
1685061919832153140,117,0,0,0,0,118.5,119,120,121,125.9
1685062050245960559,117,0,0,0,0,118.5,119,120,121,123
1685062060281277200,117,0,0,0,0,118.5,119,120,121,123
1685062090382303353,117,0,0,0,0,118.5,119,120,121,123
1685062633097186293,117,0,0,0,0,118.5,119,120,121,123
1685062800653001292,117,0,0,0,0,118.5,119,120,121,123
1685062868887491028,117,0,0,0,0,118.5,119,120,121,123
1685062875044987120,117,0,0,0,0,118.5,119,120,121,123
1685062883257591024,117,0,0,0,0,118.5,119,120,121,123
1685063003857979688,117,0,0,0,0,118.5,119,120,121,123
1685063012466952223,117.5,117,0,0,0,118.5,119,120,121,123
1685063021813099767,117.5,117,116,0,0,118.5,119,120,121,123
1685063386747312407,117.5,117,116,0,0,118.5,119,120,121,123
1685063721433055171,117.5,117,116,0,0,118.5,119,120,121,123
1685063769998261738,117.5,117,116,0,0,118.2,118.5,119,120,121
1685063783740309145,117.5,117,116,0,0,118.2,118.5,119,120,121
1685063807908134447,117.5,117,116,0,0,118.2,118.5,119,120,121
1685063923260690082,117.5,117,116,0,0,118.2,118.45,118.5,119,120
1685064232791407549,117.8,117.5,117,116,0,118.2,118.45,118.5,119,120
1685064316225249730,117.8,117.5,117,116,0,118.2,118.45,118.5,119,120
1685064689300290216,117.8,117.5,117,116,0,118.2,118.5,119,120,121
1685064821927944843,117.8,117.5,117.15,117,116,118.2,118.5,119,120,121
1685064821938145607,117.8,117.5,117.15,117,116.15,118.2,118.5,119,120,121
1685064939397014329,117.8,117.5,117.15,117,116.15,118.2,118.5,119,120,121
1685064940106692873,117.8,117.5,117.15,117,116.15,118.15,118.2,118.5,119,120
1685064968715690563,117.8,117.5,117.15,117,116.15,118.15,118.2,118.5,119,120
1685064982370957535,117.8,117.5,117.15,117,116.15,118.15,118.2,118.5,119,120
1685064989847282275,117.5,117.15,117,116.15,116,118.15,118.2,118.5,119,120
1685065122863000005,117.5,117.15,117,116.15,116,118.1,118.15,118.2,118.5,119
1685065134411871911,117.5,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685065138972880762,117.5,117,116.9,116.15,116,118.1,118.15,118.2,118.5,119
1685065153117655273,117.5,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685065166192300226,117.5,117,116.8,116.15,116,118.1,118.15,118.2,118.5,119
1685065208162658113,117.5,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685065211802074842,117.5,117,116.9,116.15,116,118.1,118.15,118.2,118.5,119
1685065327694193780,117.5,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685065331595580819,117.5,117.05,117,116.15,116,118.1,118.15,118.2,118.5,119
1685065383008416659,117.5,117.05,117,116.15,116,117.8,118.1,118.15,118.2,118.5
1685065403564528637,117.5,117,116.15,116,115.15,117.8,118.1,118.15,118.2,118.5
1685065419199337109,117.5,117.3,117,116.15,116,117.8,118.1,118.15,118.2,118.5
1685065426137062688,117.5,117.3,117,116.15,116,117.8,118.1,118.15,118.2,118.5
1685065431605253568,117.5,117,116.15,116,115.15,117.8,118.1,118.15,118.2,118.5
1685065442038962215,117.5,117.45,117,116.15,116,117.8,118.1,118.15,118.2,118.5
1685065583413848215,117.5,117,116.15,116,115.15,117.8,118.1,118.15,118.2,118.5
1685065592832676227,117.5,117.3,117,116.15,116,117.8,118.1,118.15,118.2,118.5
1685065778527956019,117.5,117.3,117,116.15,116,118.1,118.15,118.2,118.5,119
1685065778589518757,117.3,117,116.15,116,115.15,117.5,118.1,118.15,118.2,118.5
1685065870347543295,117.3,117,116.15,116,115.15,117.5,118.1,118.15,118.2,118.5
1685066018929361553,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066019111668966,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066022419257554,117.3,117.05,117,116.15,116,118.1,118.15,118.2,118.5,119
1685066043903076297,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066049092946059,117.3,117,116.9,116.15,116,118.1,118.15,118.2,118.5,119
1685066107106509632,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066111703351000,117.3,117,116.8,116.15,116,118.1,118.15,118.2,118.5,119
1685066128835122143,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066134962804918,117.3,117.15,117,116.15,116,118.1,118.15,118.2,118.5,119
1685066138760913165,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066145617862781,117.3,117,116.9,116.15,116,118.1,118.15,118.2,118.5,119
1685066159310900582,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066165647452003,117.3,117.15,117,116.15,116,118.1,118.15,118.2,118.5,119
1685066171756743784,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066176330078522,117.3,117.05,117,116.15,116,118.1,118.15,118.2,118.5,119
1685066231024996851,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066234048837587,117.3,117,116.9,116.15,116,118.1,118.15,118.2,118.5,119
1685066299016600292,117.3,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066304989658000,117.3,117.05,117,116.15,116,118.1,118.15,118.2,118.5,119
1685066417316366058,117.05,117,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685066807606043628,117,116.15,116,115.15,0,118.1,118.15,118.2,118.5,119
1685066822972460336,117,116.8,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685067013210267876,117,116.15,116,115.15,0,118.1,118.15,118.2,118.5,119
1685067018544426302,117,116.15,116,115.15,0,118.1,118.15,118.2,118.5,119
1685067028832586315,117,116.15,116,115.15,0,118.1,118.15,118.2,118.5,119
1685067046828808656,117,116.9,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685067050654519429,117,116.15,116,115.15,0,118.1,118.15,118.2,118.5,119
1685067066080200751,117,116.8,116.15,116,115.15,118.1,118.15,118.2,118.5,119
1685067262931198657,117.2,117,116.8,116.15,116,118.1,118.15,118.2,118.5,119
1685067806475410649,117.2,117,116.8,116.15,116,118.05,118.1,118.15,118.2,118.5
1685067919418388877,117.2,117,116.15,116,115.15,118.05,118.1,118.15,118.2,118.5
1685067924940955603,117.2,117,116.4,116.15,116,118.05,118.1,118.15,118.2,118.5
1685067934068008531,117.2,117,116.15,116,115.15,118.05,118.1,118.15,118.2,118.5
1685067941674459726,117.2,117,116.55,116.15,116,118.05,118.1,118.15,118.2,118.5
1685068069530268318,117.2,117,116.55,116.15,116,118,118.05,118.1,118.2,118.5
1685068069976822937,117.2,117,116.15,116,115.15,118,118.05,118.1,118.2,118.5
1685068105300113523,117.2,117,116.65,116.15,116,118,118.05,118.1,118.2,118.5
1685068384124648077,117.2,117,116.15,116,115.15,118,118.05,118.1,118.2,118.5
1685068402258027161,117.2,117,116.55,116.15,116,118,118.05,118.1,118.2,118.5
1685068516970487414,117.2,117,116.15,116,115.15,118,118.05,118.1,118.2,118.5
1685068525471831648,117.2,117,116.65,116.15,116,118,118.05,118.1,118.2,118.5
1685068541172068096,117.2,117,116.15,116,115.15,118,118.05,118.1,118.2,118.5
1685068565188347269,117.2,117,116.8,116.15,116,118,118.05,118.1,118.2,118.5
1685068591448152494,117.2,117,116.8,116.15,116,118,118.05,118.1,118.2,118.5
1685068758416317925,117.2,117,116.15,116,115.15,118,118.05,118.1,118.2,118.5
1685068769006613539,117.2,117,116.9,116.15,116,118,118.05,118.1,118.2,118.5
1685068917091915195,117.2,117,116.9,116.15,116,117.95,118,118.1,118.2,118.5
1685068987849400371,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685068995522315604,117.2,117,116.8,116.15,116,117.95,118,118.1,118.2,118.5
1685069941134543703,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685069953193421670,117.2,117,116.65,116.15,116,117.95,118,118.1,118.2,118.5
1685070124144899349,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685070127656234260,117.2,117,116.55,116.15,116,117.95,118,118.1,118.2,118.5
1685070148612647134,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685070148633192950,117.2,117,116.4,116.15,116,117.95,118,118.1,118.2,118.5
1685070223852412851,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685070230798219173,117.2,117,116.3,116.15,116,117.95,118,118.1,118.2,118.5
1685070300357643764,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685070304230535252,117.2,117,116.4,116.15,116,117.95,118,118.1,118.2,118.5
1685070414471099092,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685070428910753334,117.2,117,116.4,116.15,116,117.95,118,118.1,118.2,118.5
1685070895129355336,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685070951350962916,117.2,117,116.55,116.15,116,117.95,118,118.1,118.2,118.5
1685071512978323823,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685071541836192844,117.2,117,116.65,116.15,116,117.95,118,118.1,118.2,118.5
1685071633092452071,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685071663157601591,117.2,117,116.55,116.15,116,117.95,118,118.1,118.2,118.5
1685071746248368210,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685071767454792492,117.2,117,116.65,116.15,116,117.95,118,118.1,118.2,118.5
1685072227357325063,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685072233615154338,117.2,117,116.8,116.15,116,117.95,118,118.1,118.2,118.5
1685072313649185908,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685072317046835278,117.2,117,116.9,116.15,116,117.95,118,118.1,118.2,118.5
1685072341932541087,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685072345485802094,117.2,117.05,117,116.15,116,117.95,118,118.1,118.2,118.5
1685072347662988095,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685072350808804695,117.2,117.15,117,116.15,116,117.95,118,118.1,118.2,118.5
1685072356894462166,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685072365636682936,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
1685072366580587019,117.2,117,116.15,116,115.15,117.95,118,118.1,118.2,118.5
