Timestamp,BidPrice0,BidPrice1,BidPrice2,BidPrice3,BidPrice4,AskPrice0,AskPrice1,AskPrice2,AskPrice3,AskPrice4
1684880100828227381,0,0,0,0,0,0,0,0,0,0
1684888246432870260,0,0,0,0,0,119,0,0,0,0
1684888256469356371,0,0,0,0,0,119,120,0,0,0
1684888261489063846,0,0,0,0,0,119,120,0,0,0
1684888577504849119,0,0,0,0,0,119,120,124.9,0,0
1684888582519438796,0,0,0,0,0,119,120,124.9,126.9,0
1684888707929720391,0,0,0,0,0,118,119,120,124.9,126.9
1684888712937212412,0,0,0,0,0,118,119,120,124.9,126.9
1684888722987928852,0,0,0,0,0,118,118.5,118.8,119,120
1684889235444050957,0,0,0,0,0,118,118.05,118.5,118.8,119
1684889240464754671,0,0,0,0,0,117.5,118,118.05,118.5,118.8
1684889245468072115,0,0,0,0,0,117.5,118,118.05,118.1,118.5
1684889250482858633,0,0,0,0,0,117.5,118,118.05,118.1,118.15
1684889255493162205,0,0,0,0,0,118,118.05,118.1,118.15,118.2
1684889285589101954,0,0,0,0,0,117.5,118,118.05,118.1,118.15
1684889537013991368,0,0,0,0,0,118,118.05,118.1,118.15,118.2
1684889557091935317,0,0,0,0,0,117.5,118,118.05,118.1,118.15
1684889817925561134,0,0,0,0,0,117,117.5,118,118.05,118.1
1684889938317308242,0,0,0,0,0,117.5,118,118.05,118.1,118.15
1684890000526349840,0,0,0,0,0,117.5,118,118.05,118.1,118.15
1684890075438314793,0,0,0,0,0,118,118.05,118.1,118.15,118.2
1684890131730662110,0,0,0,0,0,117.5,118,118.05,118.1,118.15
1684890254676098294,0,0,0,0,0,118,118.05,118.1,118.15,118.2
1684890265870639835,115,0,0,0,0,118,118.05,118.1,118.15,118.2
1684890332173809378,115,0,0,0,0,117.5,118,118.05,118.1,118.15
1684890382882064142,115,0,0,0,0,118,118.05,118.1,118.15,118.2
1684890389966222295,115,0,0,0,0,118,118.05,118.1,118.15,118.2
1684890402324075989,115,0,0,0,0,118,118.05,118.1,118.15,118.2
1684890450798068477,115,0,0,0,0,117.5,118,118.05,118.1,118.15
1684890463110863118,115,0,0,0,0,118,118.05,118.1,118.15,118.2
1684890543015016340,115,0,0,0,0,117.5,118,118.05,118.1,118.15
1684890656010164515,115,0,0,0,0,117.5,118,118.05,118.1,118.15
1684890752080308182,116.5,115,0,0,0,117.5,118,118.05,118.1,118.15
1684890766165637269,116.5,115,0,0,0,117.5,118,118.05,118.1,118.15
1684890766206692444,116.5,115,0,0,0,117.5,118,118.05,118.1,118.15
1684890807865698715,116.8,116.5,115,0,0,117.5,118,118.05,118.1,118.15
1684890889097972462,116.8,116.5,115,0,0,117.5,118,118.05,118.1,118.15
1684890889128651695,117,116.8,116.5,115,0,117.5,118,118.05,118.1,118.15
1684891186778830899,117,116.8,116.5,115,0,117.5,118,118.05,118.1,118.15
1684891189622531093,117,116.8,116.5,115,0,118,118.05,118.1,118.15,118.2
1684891305018987703,117,116.8,116.5,115,0,118,118.05,118.1,118.15,118.2
1684891305950920075,117,116.8,116.5,115,0,118,118.05,118.1,118.15,118.2
1684891317271403737,117,116.8,116.5,115,0,118,118.05,118.1,118.15,118.2
1684891469487392580,116.8,116.5,115,0,0,117,118,118.05,118.1,118.15
1684891474834901864,116.8,116.5,115,0,0,117,117.5,118,118.05,118.1
1684891495440205391,116.8,116.5,115,0,0,117.5,118,118.05,118.1,118.15
1684891507396506918,117,116.8,116.5,115,0,117.5,118,118.05,118.1,118.15
1684891603220016278,117,116.8,116.5,115,0,117.5,118,118.05,118.1,118.15
1684891811481564684,117,116.8,116.5,115,0,117.5,118,118.05,118.1,118.15
1684891841980902727,117,116.8,116.5,115,0,117.5,118,118.05,118.1,118.15
1684891881160862534,117,116.8,116.5,115,0,117.5,118,118.05,118.1,118.15
1684891906624005731,117,116.8,116.5,115,0,117.5,118,118.05,118.1,118.15
1684891948912855277,117.3,117,116.8,116.5,115,117.5,118,118.05,118.1,118.15
1684891991080875025,117.3,117,116.8,116.5,115,118,118.05,118.1,118.15,118.2
1684892019836314755,117.3,117,116.8,116.5,115,118,118.05,118.1,118.15,118.2
1684892103038671202,117.5,117,116.8,116.5,115,118,118.05,118.1,118.15,118.2
1684892296698883247,117.5,117,116.8,116.5,115,118,118.05,118.1,118.15,118.2
1684892402321094590,117.5,117,116.8,116.5,115,118,118.05,118.1,118.15,118.2
1684892518645444129,117.5,117,116.8,116.5,115,118.05,118.1,118.15,118.2,118.25
1684892661913538924,117.5,117,116.8,116.5,115,118.05,118.1,118.15,118.2,118.25
1684892820449978324,118,117.5,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684892842528734512,118,117.5,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684892914959426991,117.5,117,116.8,116.5,115,118.05,118.1,118.15,118.2,118.25
1684892921940285203,117.5,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684893100635311122,117.5,117.05,117,116.8,116.5,118,118.05,118.1,118.15,118.2
1684893256904410591,117.5,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684893529486512544,117.5,117.05,117,116.8,116.5,118,118.05,118.1,118.15,118.2
1684893657037224041,117.5,117.05,117,116.8,116.5,118,118.05,118.1,118.15,118.2
1684893661125226470,117.5,117.05,117,116.8,116.5,118,118.05,118.1,118.15,118.2
1684893704888386712,117.5,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684893905184200115,117.5,117.05,117,116.8,116.5,118,118.05,118.1,118.15,118.2
1684894112536410842,117.8,117.5,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684894171168550857,117.8,117.5,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684894183447667805,117.8,117.5,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684894234466134316,117.8,117.5,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684894807649530492,117.8,117.5,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684894861598820843,117.8,117.5,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684895208439588580,117.6,117.5,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684895701120874962,117.6,117.5,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684896929081489249,117.6,117.5,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684897304172961154,0,0,0,0,0,0,0,0,0,0
1684897304172961154,117.05,117,116.8,116.5,115,118,118.05,118.1,118.15,118.2
1684897311545844622,117.05,117,116.8,116.5,115,117.95,118,118.05,118.1,118.15
1684899088177041799,117.05,117,116.9,116.8,116.5,117.95,118,118.05,118.1,118.15
1684899097117764196,117.05,117,116.8,116.5,115.9,117.95,118,118.05,118.1,118.15
1684899099665505711,117.3,117.05,117,116.8,116.5,117.95,118,118.05,118.1,118.15
1684899101730987923,117.3,117.15,117.05,117,116.8,117.95,118,118.05,118.1,118.15
1684899101751419789,117.3,117.05,117,116.8,116.5,117.95,118,118.05,118.1,118.15
1684899106865453970,117.3,117.05,117,116.8,116.5,117.95,118,118.05,118.1,118.15
1684899117181323486,117.3,117.05,117,116.8,116.5,117.95,118,118.05,118.1,118.15
1684899120274845274,0,0,0,0,0,0,0,0,0,0
1684899120274845274,117.3,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684899120766365745,117.3,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684899120838032918,117.3,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684899125756465985,117.3,117.15,117.05,117,116.8,118.05,118.1,118.15,118.2,118.25
1684899126083196411,117.3,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684899130919494568,117.3,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684899130950239289,117.3,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684899134541447794,117.3,117.05,117,116.8,116.5,117.9,118.05,118.1,118.15,118.2
1684899134562025423,117.3,117.15,117.05,117,116.8,117.9,118.05,118.1,118.15,118.2
1684899147080607396,117.3,117.05,117,116.8,116.5,117.9,118.05,118.1,118.15,118.2
1684899147623272011,117.3,117.05,117,116.8,116.5,117.8,118.05,118.1,118.15,118.2
1684899150988201639,117.3,117.15,117.05,117,116.8,117.8,118.05,118.1,118.15,118.2
1684899154051052419,117.3,117.15,117.05,117,116.8,118,118.05,118.1,118.15,118.2
1684899160917109957,117.3,117.05,117,116.8,116.5,118,118.05,118.1,118.15,118.2
1684899165324420497,117.3,117.05,117,116.8,116.5,118,118.05,118.1,118.15,118.2
1684899166874790514,117.3,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
1684899171141880815,117.3,117.05,117,116.8,116.5,118.05,118.1,118.15,118.2,118.25
