Timestamp,BidPrice0,BidPrice1,BidPrice2,BidPrice3,BidPrice4,AskPrice0,AskPrice1,AskPrice2,AskPrice3,AskPrice4
1685484901523067495,0,0,0,0,0,0,0,0,0,0
1685493051650511336,0,0,0,0,0,118,0,0,0,0
1685493062093440050,0,0,0,0,0,118,119,0,0,0
1685493077134176908,0,0,0,0,0,118,119,0,0,0
1685493087169554133,0,0,0,0,0,118,119,120,0,0
1685493092182206540,0,0,0,0,0,118,119,120,0,0
1685493192498961017,0,0,0,0,0,118,119,120,123,0
1685493197514602921,0,0,0,0,0,118,119,120,123,0
1685493332949013907,0,0,0,0,0,118,119,120,121,123
1685494408190654604,114,0,0,0,0,118,119,120,121,123
1685494528579221860,114,0,0,0,0,118,118.2,119,120,121
1685494801244266703,114,0,0,0,0,118,118.2,119,120,121
1685494843791193488,114,0,0,0,0,117.95,118,118.2,119,120
1685495157073140442,114,0,0,0,0,117.5,117.95,118,118.2,119
1685495291099364033,114,104.35,0,0,0,117.5,117.95,118,118.2,119
1685495414813967373,114,104.35,0,0,0,117.5,117.95,118,118.2,119
1685495423144266976,114,113,104.35,0,0,117.5,117.95,118,118.2,119
1685495430593979208,114,113.6,113,104.35,0,117.5,117.95,118,118.2,119
1685495478227289789,114,113.6,113,104.35,0,117.5,117.95,118,118.2,119
1685495737367058719,114,113.6,113,112,104.35,117.5,117.95,118,118.2,119
1685495968736457604,114.05,114,113.6,113,112,117.5,117.95,118,118.2,119
1685496026194119848,114,113.6,113,112,104.35,117.5,117.95,118,118.2,119
1685496040213969099,115.8,114,113.6,113,112,117.5,117.95,118,118.2,119
1685496044191219383,115.8,114,113.6,113,112,117.5,117.95,118,118.2,119
1685496053329544119,115.8,114,113.6,113,112,117.95,118,118.2,119,120
1685496098957751669,115.8,114.5,114,113.6,113,117.95,118,118.2,119,120
1685496107520664809,115.8,114.5,114,113.6,113,117.95,118,118.2,119,120
1685496263511080065,115.8,114.5,114,113.6,113,117.5,117.95,118,118.2,119
1685497523017415001,116,115.8,114.5,114,113.6,117.5,117.95,118,118.2,119
1685499062833155529,116,115.8,114.5,114,113.6,117.5,117.95,118,118.2,119
1685499086316987854,116,115.8,114.5,114,113.6,117.5,117.95,118,118.2,119
1685499278980815743,116,115.8,114.5,114,113.6,117.95,118,118.2,119,120
1685499327082900809,116,115.8,114.5,114,113.6,117.95,118,118.2,119,120
1685502146454366517,116,115.8,114.5,114,113.6,117.95,118,118.2,118.5,119
1685502336806921537,116,115.8,114.5,114,113.6,117.95,118,118.2,118.5,119
1685502380576498052,116.5,116,115.8,114.5,114,117.95,118,118.2,118.5,119
1685502406767719698,117,116.5,116,115.8,114.5,117.95,118,118.2,118.5,119
1685502453772192165,117,116.5,116,115.8,114.5,117.95,118,118.2,118.5,119
1685502679746169512,117.25,117,116.5,116,115.8,117.95,118,118.2,118.5,119
1685502839434506655,117,116.5,116,115.8,114.5,117.95,118,118.2,118.5,119
1685502985122596606,117,116.5,116,115.8,114.5,118,118.2,118.5,119,120
1685502987642625401,117,116.5,116,115.8,114.5,118.2,118.5,119,120,121
1685503055043398153,117,116.5,116,115.8,114.5,118,118.2,118.5,119,120
1685503061778366907,117,116.5,116,115.8,114.5,118.2,118.5,119,120,121
1685503098721858122,117.5,117,116.5,116,115.8,118.2,118.5,119,120,121
1685503217242707890,117.5,117,116.5,116,115.8,118.5,119,120,121,123
1685503232283461990,117.5,117,116.5,116,115.8,118.5,119,120,121,123
1685503254367381388,118,117.5,117,116.5,116,118.5,119,120,121,123
1685503269884412575,118,117.5,117,116.5,116,118.5,119,120,121,123
1685503273041369144,118,117.5,117,116.5,116,118.5,118.8,119,120,121
1685503415132007065,118,117.5,117,116.5,116,118.8,119,120,121,123
1685503428188214322,118,117.5,117,116.5,116,118.8,119,119.95,120,121
1685503437690061035,118,117.5,117,116.5,116,118.8,119,119.95,120,121
1685503484491769050,118,117.5,117,116.5,116,118.8,119,119.95,120,121
1685503492667601397,118,117.5,117,116.5,116,118.8,119,119.95,120,121
1685503502865697536,118,117.5,117,116.5,116,118.8,119,119.95,120,121
1685503513119276875,118,117.5,117,116.5,116,118.8,119,119.95,120,121
1685503523354280442,118,117.5,117,116.5,116,118.8,119,119.85,119.95,120
1685503573232151891,118,117.5,117,116.5,116,118.8,119,119.85,119.95,120
1685503612594277053,118.15,118,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503616102557205,118,117.5,117,116.5,116,118.8,119,119.85,119.95,120
1685503634800083597,118,117.8,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503640926787299,118,117.5,117,116.5,116,118.8,119,119.85,119.95,120
1685503649781460699,118,117.8,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503651641086404,118,117.5,117,116.5,116,118.8,119,119.85,119.95,120
1685503693226463075,118.15,118,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503711908578803,118.35,118,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503714419506682,118.5,118,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503715088241802,118.35,118,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503718703978944,118.5,118,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503725692926825,118,117.5,117,116.5,116,118.8,119,119.85,119.95,120
1685503730500649114,118,117.95,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503730787477492,118,117.75,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503741012203589,118,117.6,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503749647794523,118,117.5,117.4,117,116.5,118.8,119,119.85,119.95,120
1685503786395738408,118,117.5,117.25,117,116.5,118.8,119,119.85,119.95,120
1685503796587657151,118,117.5,117.4,117,116.5,118.8,119,119.85,119.95,120
1685503811614136559,118,117.5,117.4,117,116.5,118.8,119,119.85,119.95,120
1685503824788059407,118,117.6,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503827088066046,118,117.5,117.4,117,116.5,118.8,119,119.85,119.95,120
1685503827847840272,118,117.6,117.5,117,116.5,118.8,119,119.85,119.95,120
1685503831032562063,118,117.5,117.4,117,116.5,118.8,119,119.85,119.95,120
1685503839112158221,118,117.5,117.25,117,116.5,118.8,119,119.85,119.95,120
1685503900042136389,118,117.5,117,116.9,116.5,118.8,119,119.85,119.95,120
1685503912396862793,118,117.5,117,116.7,116.5,118.8,119,119.85,119.95,120
1685503913609294790,118,117.5,117,116.55,116.5,118.8,119,119.85,119.95,120
1685503914377314868,118,117.5,117,116.9,116.5,118.8,119,119.85,119.95,120
1685503914500286957,118,117.5,117,116.7,116.5,118.8,119,119.85,119.95,120
1685503915790537537,118,117.5,117,116.5,116.35,118.8,119,119.85,119.95,120
1685503916888196871,118,117.5,117,116.5,116.2,118.8,119,119.85,119.95,120
1685503917862110584,118,117.5,117,116.5,116.35,118.8,119,119.85,119.95,120
1685503918087309959,118,117.5,117,116.7,116.5,118.8,119,119.85,119.95,120
1685503918199960887,118,117.5,117,116.55,116.5,118.8,119,119.85,119.95,120
1685503918292122743,118,117.5,117,116.7,116.5,118.8,119,119.85,119.95,120
1685503919064242951,118,117.5,117.05,117,116.5,118.8,119,119.85,119.95,120
1685503919383803561,118,117.5,117,116.9,116.5,118.8,119,119.85,119.95,120
1685503921367344557,118,117.5,117.05,117,116.5,118.8,119,119.85,119.95,120
1685503935883766187,118,117.5,117.05,117,116.5,118.8,119,119.5,119.85,119.95
1685503949046570029,118,117.5,117,116.9,116.5,118.8,119,119.5,119.85,119.95
1685503950472912943,118,117.5,117.05,117,116.5,118.8,119,119.5,119.85,119.95
1685503951441614378,118,117.5,117,116.9,116.5,118.8,119,119.5,119.85,119.95
1685503961069437769,118,117.5,117,116.7,116.5,118.8,119,119.5,119.85,119.95
1685504005924505551,118,117.5,117,116.5,116.35,118.8,119,119.5,119.85,119.95
1685504015228685156,118,117.5,117,116.55,116.5,118.8,119,119.5,119.85,119.95
1685504015535902939,118,117.5,117,116.7,116.5,118.8,119,119.5,119.85,119.95
1685504056512999874,118,117.5,117,116.7,116.5,118.5,118.8,119,119.5,119.85
1685504059299355928,118,117.5,117,116.9,116.5,118.5,118.8,119,119.5,119.85
1685504060611114961,118,117.5,117,116.7,116.5,118.5,118.8,119,119.5,119.85
1685504062128677509,118,117.5,117,116.9,116.5,118.5,118.8,119,119.5,119.85
1685504080285505956,118,117.5,117.05,117,116.5,118.5,118.8,119,119.5,119.85
1685504080398189856,118,117.5,117,116.9,116.5,118.5,118.8,119,119.5,119.85
1685504091164680539,118,117.5,117,116.9,116.5,118.5,118.8,119,119.5,119.85
1685504099352768279,118,117.5,117,116.9,116.5,118.5,118.8,119,119.5,119.85
1685504232104328085,118,117.5,117,116.9,116.5,118.5,118.8,119,119.5,119.85
1685504303349245552,118,117.5,117,116.9,116.5,118.5,118.8,119,119.5,119.85
1685504322126662605,118,117.5,117.05,117,116.5,118.5,118.8,119,119.5,119.85
1685504339617893233,118,117.5,117.25,117,116.5,118.5,118.8,119,119.5,119.85
1685504340831357960,118,117.5,117.05,117,116.5,118.5,118.8,119,119.5,119.85
1685504341910759554,118,117.5,117.25,117,116.5,118.5,118.8,119,119.5,119.85
1685504364580412336,118,117.5,117.05,117,116.5,118.5,118.8,119,119.5,119.85
1685504388499360908,118,117.5,117.25,117,116.5,118.5,118.8,119,119.5,119.85
1685504437180122525,118,117.5,117,116.9,116.5,118.5,118.8,119,119.5,119.85
1685504478319031058,118,117.5,117,116.7,116.5,118.5,118.8,119,119.5,119.85
1685504514198568698,118,117.5,117,116.9,116.5,118.5,118.8,119,119.5,119.85
1685504541546027436,118,117.5,117,116.9,116.5,118.8,119,119.5,119.85,119.95
1685504566479705186,118,117.5,117,116.7,116.5,118.8,119,119.5,119.85,119.95
1685504589648198786,118,117.5,117,116.9,116.5,118.8,119,119.5,119.85,119.95
1685504607475300185,118,117.5,117,116.7,116.5,118.8,119,119.5,119.85,119.95
1685504700561470893,118,117.5,117,116.55,116.5,118.8,119,119.5,119.85,119.95
1685504738074358711,118,117.5,117,116.7,116.5,118.8,119,119.5,119.85,119.95
1685504754265078261,118,117.5,117,116.9,116.5,118.8,119,119.5,119.85,119.95
1685504755584041188,118,117.5,117,116.7,116.5,118.8,119,119.5,119.85,119.95
1685504812455842536,118,117.5,117,116.55,116.5,118.8,119,119.5,119.85,119.95
1685504859593493820,118,117.5,117,116.5,116.35,118.8,119,119.5,119.85,119.95
1685504861839115101,118,117.5,117,116.5,116.35,118.6,118.8,119,119.5,119.85
1685504862301010768,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685504876211175789,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685504880814183573,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685504901381714091,118,117.5,117,116.5,116.2,118.5,118.6,118.8,119,119.5
1685504903134708336,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685504905212522583,118,117.5,117,116.5,116.2,118.5,118.6,118.8,119,119.5
1685504917229238508,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685504917669567575,118,117.5,117,116.5,116.2,118.5,118.6,118.8,119,119.5
1685504918763267154,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685504920724204376,118,117.5,117,116.5,116.2,118.5,118.6,118.8,119,119.5
1685504926314358296,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685504926848862828,118,117.5,117,116.5,116.2,118.5,118.6,118.8,119,119.5
1685504936055992096,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685504960551332012,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685504967448092594,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685505024327223640,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505100648174113,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685505128532272347,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505131390225778,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685505132707083280,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505139047885819,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685505196581181554,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685505198421436605,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685505200513416599,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685505201503738015,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685505214193269115,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505214510814826,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685505214624465240,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685505216924684146,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685505220957969222,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685505221064455914,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685505255318924967,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685505267239382358,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505267567098617,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685505368960160837,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685505376181620487,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505451972196423,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685505508841971168,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505548225712452,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685505642071788653,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505653417951273,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685505673117968398,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505711429558193,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685505780773989670,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505846043782196,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685505846178061395,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685505911243995763,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685505937494705772,118,117.5,117,116.5,116.35,118.5,118.6,118.8,119,119.5
1685506004214545882,118,117.5,117,116.55,116.5,118.5,118.6,118.8,119,119.5
1685506087995612182,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685506099268077026,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685506099595714451,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685506101883383048,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685506125398951335,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685506136658931127,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685506213119247970,118,117.5,117.05,117,116.5,118.5,118.6,118.8,119,119.5
1685506420293404546,118,117.5,117,116.9,116.5,118.5,118.6,118.8,119,119.5
1685506509206768377,118,117.5,117,116.7,116.5,118.5,118.6,118.8,119,119.5
1685506509524270197,118,117.5,117.05,117,116.5,118.5,118.6,118.8,119,119.5
1685506597711484945,118.2,118,117.5,117.05,117,118.5,118.6,118.8,119,119.5
1685506667578150043,118.2,118,117.5,117,116.9,118.5,118.6,118.8,119,119.5
1685506676871092522,118.2,118,117.5,117,116.7,118.5,118.6,118.8,119,119.5
1685506679700512118,118.2,118,117.5,117,116.9,118.5,118.6,118.8,119,119.5
1685506682875941665,118.2,118,117.5,117.05,117,118.5,118.6,118.8,119,119.5
1685506691737879769,118.2,118,117.5,117.25,117,118.5,118.6,118.8,119,119.5
1685506718420605202,118.2,118,117.5,117.05,117,118.5,118.6,118.8,119,119.5
1685506741526554850,118.2,118,117.5,117.25,117,118.5,118.6,118.8,119,119.5
1685506745764947376,118.2,118,117.5,117.05,117,118.5,118.6,118.8,119,119.5
1685506748403892890,118.2,118,117.5,117.25,117,118.5,118.6,118.8,119,119.5
1685506760971665162,118.2,118,117.5,117.05,117,118.5,118.6,118.8,119,119.5
1685506761548171926,118.2,118,117.5,117,116.9,118.5,118.6,118.8,119,119.5
1685506773439014189,118.2,118,117.5,117.05,117,118.5,118.6,118.8,119,119.5
1685506781088421764,118.2,118,117.5,117,116.9,118.5,118.6,118.8,119,119.5
1685506794028957538,118.2,118,117.5,117.05,117,118.5,118.6,118.8,119,119.5
1685506819047813258,118.2,118,117.5,117,116.9,118.5,118.6,118.8,119,119.5
